"time: 9000.0, num_collisions: 50, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.2979136839880929,-0.22872963444008873
0.6070280910854632,-0.4637879430970854
0.9117360148090943,-0.6910910266431813
1.2023891084437228,-0.9318912283375568
1.5262404656208695,-1.1631938180945043
1.8271962477862087,-1.4059572027826777
2.1211131062148594,-1.6221157674944033
2.4154687537948423,-1.8540230218809624
2.7426050246515037,-2.1147969012131127
3.0572941036702295,-2.3418995528049145
3.3754092981152732,-2.5365226289497036
3.6313510953458175,-2.781599350302907
3.9317248586235327,-3.0200103032317758
4.260558143249019,-3.233273899427552
4.575979216622801,-3.459222345744649
4.891263058036826,-3.725350182829155
5.211710414986137,-3.9318205047567516
5.488352888566825,-4.193673244292037
5.81358839734307,-4.425309450248466
6.046449184498542,-4.617176454935168
6.3910387174741246,-4.882633422298318
6.666938165530311,-5.104350244592404
7.0604267584974565,-5.399966011871776
7.257849809302722,-5.543056186466257
7.570796899291236,-5.781977305745664
7.8603010165064955,-5.984186352840832
8.19647719234297,-6.330816488157764
8.600238854945438,-6.468614994676011
8.761107049910805,-6.726122145972409
9.144553006846985,-6.8624147066070895
9.32146439887121,-7.195230808697384
9.757998895758913,-7.399487322715169
10.007470567080745,-7.623610035143198
10.405705223411028,-7.860882158065999
10.62546183159017,-8.105475397627849
11.036847478668662,-8.337394027168928
11.377466522544355,-8.66506567024065
11.556250916635092,-8.848470719815941
11.802232005718508,-9.066553041480597
12.201531455436458,-9.29295533214374
12.344533636215166,-9.46561872904706
12.7455197257603,-9.7395709781276
13.017817723650452,-9.980176611032391
13.355977270337268,-10.218814691212696
13.649127827972718,-10.4519017502983
13.9508538307963,-10.596916117492594
14.224694613959064,-10.89490688305442
14.568175321714842,-11.192934020601559
14.97527601605015,-11.38096218521504
15.180838215966544,-11.552716103419883
15.495346661050018,-11.855880977943906
15.894817302810445,-11.995154786731959
16.117286721958155,-12.249653868233038
16.514908386276538,-12.477967813969434
16.645523333583004,-12.756638994878966
17.05003114017455,-12.838554328481742
17.27612188487526,-13.236255375467106
17.670925077974385,-13.423435037799063
17.78511687760651,-13.433432047947326
18.267938501510457,-13.958601642498657
