"time: 9000.0, num_collisions: 50, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.2973219630086327,-0.22852874064042694
0.6065557806272044,-0.462523685267912
0.9130394332605429,-0.6916063872115795
1.1995055455347248,-0.9321344230192856
1.5291132951530197,-1.1622099378157214
1.8320262220270613,-1.4047705806171238
2.126952545989427,-1.6208001778295815
2.4202212432841046,-1.8544484878170315
2.7404611853449157,-2.113702561024392
3.0644715228860635,-2.3401031193710136
3.376389724143539,-2.5397422515672066
3.629986635351237,-2.7745758393341484
3.9401425128878813,-3.0265353257193532
4.26759471655884,-3.2285470380097285
4.565095103814627,-3.4550916834854384
4.890870904281065,-3.7307783989888756
5.223679113988183,-3.9288552015839815
5.486984687925165,-4.181496238731205
5.821045663507722,-4.414762944434076
6.032468596468908,-4.618771973952514
6.393201309217083,-4.895460096491111
6.663735700181775,-5.113035026848353
7.080895870663699,-5.408688322557517
7.272246067033367,-5.537596981200757
7.590732232029653,-5.7874143844676516
7.856028473444576,-5.9948355857388185
8.192596793755778,-6.3395528352331745
8.575960161152375,-6.461974046527441
8.750117122678088,-6.706657984259726
9.155579204356311,-6.863257546461052
9.341874440830383,-7.193086667956504
9.757225906712103,-7.389643236224281
10.004750750227771,-7.60368042076832
10.393557542258401,-7.839766980096605
10.638852991064006,-8.128336584780929
11.035044068072573,-8.313042430849777
11.357642655095075,-8.681134786250086
11.540069972064256,-8.843267118253422
11.800032074569405,-9.09274770161084
12.2350049422049,-9.310192419618483
12.35767673591898,-9.447077991712689
12.719122668578951,-9.752554835484686
13.049116553939498,-10.008038647847343
13.343028928764204,-10.199307303787942
13.665110086644729,-10.477711176642059
13.93673897645476,-10.591486925743036
14.198370929066222,-10.896153302818496
14.58256712370646,-11.186405643175574
14.955085834414731,-11.35724907950601
15.177858453976501,-11.560452664933623
15.503143631670486,-11.83238985975401
15.905710897563246,-12.023439778475788
16.099109470597764,-12.256095784885739
16.52438015008401,-12.483462357405799
16.662206692878954,-12.737700662460465
17.098112234564027,-12.848041596171749
17.276579274939884,-13.243904092173564
17.665396631168424,-13.390656504226426
17.79182759496426,-13.464357615295622
18.250658158810374,-13.999595399771103
18.56297983778732,-14.023524087384825
18.885031880553978,-14.468723353037795
19.232382472783012,-14.652660451065815
19.533749009798505,-14.945029336514006
19.834439691192255,-15.122085140836273
20.248729318511046,-15.260476799479425
20.216772170325722,-15.515144172594972
20.72689747346674,-15.616353030504786
21.17949404595562,-16.15901129161963
21.338564425997447,-16.078428582608773
21.742790681465404,-16.28296507062872
21.753183443103584,-16.58934189087445
22.349941501482654,-16.74449935127108
22.44106021194239,-17.171435106767714
23.056425180142934,-17.358369829347833
22.994842419988696,-17.64815543354996
23.43560484679432,-17.616129072032813
23.867432618162617,-18.051327459265398
23.90447454846769,-18.276218500336288
24.39706476827147,-18.602591011499374
24.64113648565165,-18.61387779383811
24.854945951959028,-19.089276324657632
25.41861945784885,-19.195763399000572
25.587798199132646,-19.44774770693938
25.63947677103585,-19.886568906115983
25.83630441059246,-20.11645047753656
26.088500240365395,-20.376000363754933
26.49987024025865,-20.272906635651324
27.070511807618015,-20.626069096778686
27.43367784926051,-21.006681680151956
27.421970143185714,-21.13681520966341
27.867429199415266,-21.366591416225365
28.309740581634532,-21.6900271105716
28.281133922170394,-21.72478156427368
29.320130117051075,-22.215824481215908
28.997942470608795,-22.270901992402777
29.70192724711259,-22.471177723300087
29.824493382008935,-22.87450113686111
30.13079506664088,-23.072328649767577
30.382666360813012,-22.96625035342558
30.589374531220322,-23.36300034826864
31.216484818475177,-23.99457282395753
31.664509350967535,-24.00358877632155
31.614221766412562,-24.226477762617858
32.10530520965196,-24.41807688175086
32.252102047829105,-24.152225408577312
32.572547943743245,-24.821173904598478
32.78612807149061,-25.123806494388482
33.20137641043315,-25.262170515927114
33.27838688857543,-25.62262443266537
33.611109925241585,-25.709433270440638
33.83892386238222,-25.981472286592826
34.3254500441309,-26.177015094350523
34.29793300826438,-26.217570110232202
34.92921385642306,-26.711652865363956
34.904423076631275,-27.0018064156118
35.37352999961082,-27.100139771988164
35.87246330971646,-27.46351153975631
36.254542535927285,-27.275391857442614
36.77387842629337,-27.915309304277915
36.633165781648614,-27.945793579608928
37.22945857496572,-28.071079534411435
37.77998410644934,-28.552153276081054
38.12427927070609,-28.406061517596292
38.52958444651497,-28.715069650935643
38.83711706369126,-28.55430468629706
38.68554397430913,-28.85291881308388
39.28753370222263,-29.149557370828976
39.704634380473536,-28.98963177788305
39.79437344300617,-29.379539409943543
40.273706241340754,-29.237048176446216
40.088266704881576,-29.21726949118746
40.93211118009707,-28.857200059317947
41.07030454607717,-28.52787727153758
40.998933195791736,-28.117186755918933
41.02860785222272,-27.5338191274995
41.03241683407283,-27.53546231680305
40.82161532810161,-26.894668180319027
40.70715991965698,-26.641738328114144
40.62707381848664,-26.405688406393914
40.46796939113432,-25.992052711036543
40.48295312798897,-25.542300088026895
40.59688823501097,-25.367131609474484
40.32223210169232,-24.795245646529366
39.97609436855285,-24.517860787992916
39.940061270911656,-23.955470910036105
39.58376804848288,-24.03243386062978
39.88256201710223,-23.330359150281197
39.64635335418024,-22.908346796161037
39.430718338040535,-22.819478424843055
39.0744645807927,-22.563545895081575
38.825542873697444,-22.351331511257026
39.38567272022096,-21.79665879637706
38.837122642024504,-21.23385009804998
39.116755913963516,-20.728343210297425
38.32751918295868,-20.5227376706205
38.319501397369905,-20.109146373347514
38.356083728821766,-19.80445103293372
38.074389293441754,-19.52255400809697
38.469462710352325,-18.989150012674124
37.9345945324695,-18.676899172599235
37.770499772035365,-18.299268184923715
37.4795695644331,-18.082188594813267
37.54149672231195,-17.761063858835655
37.492438973027205,-17.322698039442333
37.27865254612541,-16.905280812331004
36.94821332507907,-16.614662019655768
37.28051685263101,-16.28547858926111
37.31549357212187,-15.91546250045277
36.70013985655176,-15.393674291692415
37.12090619718645,-14.96320980852506
37.048155866326056,-14.672075099561196
36.75081156160018,-14.387271620780052
36.93769565167259,-13.98881288885486
36.88294806278042,-13.505242935020979
37.04447513128794,-13.134861803389336
