"time: 52.994128, num_collisions: 3, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.3026211247871536,-0.23191107809813155
0.6055378676261927,-0.4626868440567703
0.9103810799027439,-0.6953516045736424
1.215123339529994,-0.9256198912839272
1.5191892154901088,-1.1645375092192733
1.8182082284372219,-1.3945884715673715
2.1242455297710165,-1.624988987761168
2.423083837776396,-1.860980601857376
2.7459717878916003,-2.0992121360825164
3.041408907817569,-2.327022500929349
3.3478743099168895,-2.551724432914026
3.6456236892320635,-2.77774639218045
3.950921358262515,-3.0152721516692114
4.253628992486809,-3.25438758854652
4.568959564157263,-3.4815016173387314
4.868605031655522,-3.714495355951195
5.156533231476186,-3.941020204679774
5.49111136081266,-4.200088901650234
5.785698098204566,-4.411305709556578
6.048475854687663,-4.643672549487857
6.396627282202873,-4.886666702360887
6.674393455677943,-5.116080753566848
7.00221845601775,-5.338813781356299
7.284110310022585,-5.556002236812883
7.62491263181534,-5.780714513223755
7.88361544196366,-6.047485496665366
8.20552412743676,-6.259903737202499
8.534425699741767,-6.4746425331446265
8.805397504432754,-6.734162441885975
9.113271010507873,-6.9668743965170945
9.428451905745046,-7.180924819109804
9.72185514392683,-7.432804454375752
10.036448152544674,-7.664783667204803
10.335465199624219,-7.855907154348349
10.660485446773,-8.143589122129004
10.989437835285157,-8.308040200517508
11.269261232325835,-8.597977086074332
11.510428290953499,-8.816487481400285
11.883456523790946,-9.051539460032714
12.161313017534697,-9.300596420311159
12.431604326642152,-9.524998911406751
12.77187418892638,-9.738948519726893
13.07710854012912,-9.952513235373283
13.431814383429073,-10.229092717969166
13.704389028881046,-10.408317337209336
13.956388882224312,-10.689707914331334
14.253996673739437,-10.893317712950463
14.620908609505435,-11.138909388124395
14.87846487954604,-11.305530759735424
15.18047722723572,-11.622198830341032
15.50609721536017,-11.819611467969642
15.836727773139302,-12.063294917790342
16.02479245515102,-12.329522515690785
16.388073535859743,-12.490533478557733
16.64902925455106,-12.753789447254759
16.98687289196668,-12.994197495035689
17.333892922818823,-13.278655607733478
17.671951811891088,-13.445243674042104
17.907905950900073,-13.62908088065248
18.22214755539512,-13.970109192944493
18.56516321107502,-14.093848738348308
18.861168036014924,-14.395325450010974
19.225898307847505,-14.59663451773798
19.501293252447702,-14.817334844556571
19.745557760475755,-15.025051778506045
20.035337349231547,-15.312549689720266
20.45078019560847,-15.626864088869677
20.730233137161715,-15.753885417516322
21.004373387480744,-16.011301933712463
21.314461159840835,-16.206976567445093
21.581637766962185,-16.421777968225896
21.894395390392052,-16.709453813550404
22.063170647704304,-16.899879808952967
22.484420340600348,-17.24295721396841
22.890415979228337,-17.396824227758803
23.030581839572655,-17.646168002267633
23.405723827799495,-17.818786303062314
23.622859766011644,-18.05303465502421
23.951835773699088,-18.27589351327715
24.389594882358278,-18.500938620450693
24.68008224343594,-18.712267604273688
24.907305636794824,-18.95434266118866
25.345691092870773,-19.222323708429833
25.41182009371382,-19.566555917192602
25.743926793000696,-19.73364258432713
26.015311141974088,-19.933873016652978
26.42346125545837,-20.15398720096053
26.64976941816098,-20.424272099239438
26.952962096102425,-20.59066778347915
27.334286681634442,-20.87390208493193
27.57627550212488,-21.185736513411225
28.10861042214244,-21.29796137883171
28.35751434002837,-21.682702116478104
28.51841164163722,-21.773764992469232
28.91936054373261,-22.034955608213075
29.209826081818715,-22.316310715841535
29.63706816930057,-22.432926652349025
29.78241418000653,-22.678932743491444
30.126969032115824,-23.035811033773005
30.41220433683958,-23.11569681112993
30.706520476099776,-23.417049500233226
30.991756750182418,-23.73891243466563
31.408100315575783,-23.850443186564597
31.579433364439318,-24.22820690250529
31.917605292481994,-24.349126957864097
32.22916997812542,-24.5863971318627
32.605046226942655,-24.930970621069008
32.841813023228916,-25.05040987728007
33.21574143379299,-25.386492078050207
33.288720031749946,-25.536418522183016
33.69366922357424,-25.78250388800433
33.953448958088316,-25.93514616366121
34.359605208647615,-26.252553583889277
34.59254452152057,-26.413715619626004
34.83284658466847,-26.722893556408433
35.089552986591855,-26.942319824521952
35.69302367699643,-27.13852387399462
35.90577395437371,-27.388007899589645
36.188291393060275,-27.536874826931562
36.539567884260904,-27.775721395004282
36.84354903246758,-27.9105539680346
37.154296574300716,-27.986799576795306
37.64428794210426,-28.411566261730588
37.802106207888805,-28.35734318089368
38.20480497165685,-28.68490801670595
38.60678772990225,-28.702350159465738
38.83104244823554,-28.830446179962227
39.23244780490099,-28.98507715092575
39.54749875148337,-29.200477010976137
40.15527930046855,-29.255691678842425
40.24167327742834,-29.187484896760438
40.64833627415189,-29.07993127865224
41.03098451424538,-28.8599776840509
41.28802069480811,-28.4729992467996
41.25181379214631,-28.195017801214355
41.02362906318123,-27.69150866900578
40.96240304541243,-27.36900104286132
40.94590086973906,-26.988010076222867
40.742968245150664,-26.71426688205166
40.592532469657975,-26.203536698674604
40.70315580063807,-25.9504650812719
40.46398240580602,-25.68126802676623
40.2188541477979,-25.2793251941697
40.1738627440311,-24.809543675246903
39.97175673868416,-24.510223178465726
39.870223441742176,-24.05441537941854
39.681847499084355,-23.772473573152492
39.8427446368674,-23.328911736823834
39.61504087247782,-23.017945841361293
39.38586011780123,-22.730114903785136
39.22239655009462,-22.379074926495857
39.111970778933326,-21.998560788849673
39.09709642505017,-21.683871298306517
38.919989877167794,-21.284394302510407
38.7944568635201,-20.82121368236861
38.50507874880933,-20.50787219212053
38.34416195664335,-20.129932616010784
38.491596238413784,-19.83567669710004
38.09765542735146,-19.5358858636152
38.07118211018939,-19.08028121927296
38.00122734596493,-18.68441478529253
37.6736713454068,-18.325248632080196
37.699713528890186,-18.006354579729663
37.60050818546245,-17.58729503978171
37.62470574904321,-17.366422428524622
37.46120317025818,-16.862774972330392
37.07396633434653,-16.6423639894733
37.21226137695822,-16.23274632888771
37.11647404665381,-15.846264253483607
36.90964448677592,-15.437922142837321
36.94320273515251,-15.100704717270828
36.921740289326586,-14.685314215746693
36.859701487023194,-14.337618377422041
36.95788051654741,-13.997547595512534
36.822378938228354,-13.541187956164558
36.98723565732485,-13.198034466143346
37.05681257534495,-12.848807557289115
37.027563349790654,-12.381421472670244
37.257238687459875,-12.074404974313685
37.272290658982435,-11.705594212310366
37.41246573003911,-11.337191720353282
37.701501673089766,-10.953005616691252
37.65341475992336,-10.608660216073577
37.92211086189718,-10.326047420291081
38.15797696206559,-9.922421122598728
