"time: 9000.0, num_collisions: 50, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.29864320546928513,-0.22923624872497794
0.6057842906163212,-0.4628754934677259
0.9099329395521591,-0.6931563138140462
1.205513819336789,-0.9332016835299632
1.5247290958104318,-1.1653113912227044
1.825798334169649,-1.4069172509768815
2.1263591883297215,-1.6246149683440638
2.411766864428804,-1.851086079885596
2.7465561036269603,-2.10977128908935
3.050706511029457,-2.3371990953307815
3.3728080681430916,-2.5296633244776525
3.6371482021369634,-2.7753852080355785
3.9325040309390666,-3.019947881575796
4.258335788298875,-3.241754108711277
4.589534298950653,-3.458776908057459
4.9017620699947635,-3.715597249953478
5.22207428459313,-3.9266698046180273
5.47592519664088,-4.1952198899678415
5.823223954182997,-4.433093877166927
6.0387074237110685,-4.628487721794231
6.406890812106642,-4.894337689017893
6.656795521693506,-5.105578080730481
7.0475744901198825,-5.390602477277511
7.25509772645634,-5.546156437629957
7.5859527961664615,-5.789693866007006
7.857350053436478,-5.991636661990015
8.174720027772686,-6.318500843532493
8.582169694535086,-6.464774929038054
8.785553116596079,-6.736395809079771
9.118161716200596,-6.8662738470211675
9.309071035401617,-7.18667705782913
9.748968453160314,-7.389052412954929
10.034200861275956,-7.635957296495027
10.382489640727076,-7.866228091081316
10.609508555528862,-8.093102136607895
11.023315002523553,-8.358689576065672
11.350150538780063,-8.639874026936461
11.544637942207443,-8.847498550936733
11.793614656275523,-9.074794802048395
12.228265198563182,-9.32064375450591
12.35974637726193,-9.492340090348828
12.77129246613966,-9.747388735147586
13.008155166219337,-9.958893372310454
13.38500619774451,-10.232599553219705
13.623058892543009,-10.429286011461278
13.927217658647832,-10.575382212852547
14.220878781440698,-10.890665929444076
14.60896223846553,-11.184355146963986
14.964192698702888,-11.349112015425826
15.2190021273603,-11.57677500121889
15.48040838556631,-11.828328662839725
15.923084300854766,-11.977691524023202
16.10027550956931,-12.252598226405462
16.482480069541754,-12.448568355640305
16.69226695582231,-12.77168634267355
17.084205388096773,-12.859100756025713
17.296248379667333,-13.250712823152057
17.683973831298083,-13.459071436685973
17.760348052772407,-13.469524997438386
18.257709485781167,-13.97809841151739
18.523782254946248,-13.998625927951363
18.87810769701216,-14.475611414483156
19.32547298123824,-14.624565159575424
19.50074894540413,-14.960794966089916
19.917125201936482,-15.093526147006587
20.22148801167188,-15.297168968708979
20.200521549686652,-15.449285266124958
20.705500761633363,-15.68447498606492
21.07050133313657,-16.08112322820842
21.336078460698747,-16.15013711322164
21.743599766298086,-16.28216880371624
21.853788286145768,-16.673667281118046
22.257614106169957,-16.773714908428634
22.534624810737924,-17.23142472164541
22.963279910451508,-17.32397973565684
22.990814345794057,-17.677492946786373
23.42117751118755,-17.654394366280933
23.80611803387542,-18.102742246060043
23.919473922693243,-18.267502233763796
24.42908064397807,-18.677984332425655
24.642439748454347,-18.617654308815606
24.79424465324496,-19.01140238555276
25.418177152241217,-19.212595965795828
25.532512718913154,-19.525372518617424
25.64343132989177,-19.850018207082417
25.84802622029119,-20.102023005575564
26.209190636640646,-20.33746877050813
26.621571446190867,-20.286855568927127
27.16169940281593,-20.5620970174439
27.37190370504757,-20.981217606322268
27.400203894200327,-21.149069995818063
27.953726806167055,-21.360778296025074
28.411312560029124,-21.69309313211425
28.369089015515293,-21.756645431038436
29.2253817623865,-22.155008433701713
29.031466401082902,-22.30349346653732
29.682135516214625,-22.458727379771133
29.7740894358646,-22.85932163619146
30.078185776969786,-23.041435037520973
30.383828245224947,-22.982959691357188
30.57334917622451,-23.41786842897874
31.24567145312553,-23.96373715598633
31.62164226053411,-23.962419288070084
31.63337814592313,-24.28554831417532
32.06427058425806,-24.328305162728718
32.2687005375927,-24.282502576469383
32.494688700609025,-24.84198508891385
32.731425659580225,-25.08223398066948
33.31239295428367,-25.282103848964606
33.402044236672815,-25.612619772027177
33.51846852435939,-25.676587201536194
33.790467197099346,-25.938894481013374
34.28177913498374,-26.22837659462831
34.32629882475213,-26.27658521830683
34.939972368349714,-26.79505176809763
35.03157211969481,-26.953257001394228
35.530661956413525,-27.08817132074329
35.88246698230458,-27.517841825170386
36.28338400929276,-27.29174697923804
36.83477474054545,-27.876780476685987
36.65677349065111,-27.9782047577081
37.194484913845415,-28.01786065339345
37.802138084478415,-28.56181220868768
38.08627068233365,-28.366301162316752
38.41885811452072,-28.74746596204757
38.65963728864484,-28.622791086327318
38.73401104908059,-28.81420695200862
39.272374169490526,-29.13736869438602
39.66506769029451,-28.97033202408202
39.93027172911104,-29.52660602518579
40.27424939021993,-29.14932608396091
40.224869766287405,-29.23368451860346
40.9110486640737,-28.801855280408496
41.10373600420183,-28.479611742385945
41.01308619935487,-28.212053193751597
41.16313942248112,-27.544445003037346
40.99327397157963,-27.504293351152427
40.788049808295696,-26.868251131458642
40.691571844908296,-26.686748419597265
40.7103624116385,-26.3186598421745
40.37169291227806,-26.009462790945914
40.514912687630996,-25.65348112388513
40.46313003292858,-25.470179037029204
40.27688158252164,-24.86531549706396
