"time: 6.896784, num_collisions: 14, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.9762109777649919,0.0
1.981658995060677,0.0
2.996855121878854,0.0
4.0165260052061855,0.0
4.948274812253307,0.0
6.077224457907943,0.0
6.882194776219853,0.0
8.018180554264614,0.0
8.845036461751969,0.0
9.689817717063612,0.0
9.74268767101531,0.5070695618296462
9.448147450074273,1.5103486420627499
9.462336263077558,2.4846796875728216
9.241487270182029,3.491873101197098
9.455004489679911,4.4743650315990315
9.299273019239845,5.4781677546362975
9.459035941197014,6.562103687675127
9.813705613983293,7.561602633532455
9.139956786774361,8.756961159322715
8.663296978408837,8.223648138943819
7.4931120330899335,8.406491374401686
6.329648077656617,8.24665473058418
5.6427969592650715,8.554228335015184
4.546778835093429,8.52390375510364
3.5383830650724146,8.564859546489496
2.56540134429132,8.604870528588545
1.480434012586108,8.541847085874942
0.49837801046889196,8.652780548261674
-1.4897893393673167,8.599687424764289
-2.416594729679284,8.505268725773801
-3.45024097686376,8.673601968671935
-4.474835297033948,8.525641084390129
-5.524167944355136,8.49713232417843
-6.518003415265269,8.527304196921841
-7.550308977375571,8.638778092997098
-8.185311099663398,8.639202722636602
-9.300738072298222,8.709380300899733
-10.397404834260952,8.45733655954166
-11.539633479250492,8.432462715447087
-12.508984373907495,8.609366896363586
-13.523380749560985,8.637564567568516
-13.77711519847684,7.632896643086889
-13.46036300961607,6.375950820865654
-13.5849965318825,5.561878679027397
-13.329124280171754,4.403326504108605
-13.634802690601479,3.555256810969204
-13.663720896745495,2.512359900723395
-13.5438218364353,1.470132912692983
-14.006431956978242,0.48883140617843723
-13.210611332830574,0.0
-12.293583216594136,0.0
-11.291121141706064,0.0
-10.608138273822629,0.0
-9.216958166327986,0.0
-8.32601890070067,0.0
-7.628769432403177,0.0
-6.522152777416946,0.0
-5.600992344784394,0.0
-4.539460676049565,0.0
-3.4602380489804085,0.0
-2.4461621816578116,0.0
-1.5146677205053258,0.0
-0.5069338655366817,0.0
