"time: 6.961384, num_collisions: 23, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.973075747884537,0.0
2.0260884240736763,0.0
3.010284519627004,0.0
3.991894683586053,0.0
4.95840177058794,0.0
6.13690890311484,0.0
6.915646721264673,0.0
7.883777101478466,0.0
9.040114938587891,0.0
9.69429736379037,0.0
9.587623913885158,0.5069494044621056
9.513077847335374,1.4870924670484835
9.540105846308705,2.4412179499229087
9.228092390028811,3.5476858013145463
9.35964827395056,4.381619839627823
9.414341441280978,5.522233580955961
9.46654813596405,6.57063267752903
9.742500499061796,7.572012216996199
9.317648274889745,8.67204924439129
8.5996949257686,8.364420840606273
7.524794039496823,8.340921178526308
6.387169862433978,8.18254277644238
5.582589820282185,8.588521044544212
4.512524849394754,8.413627297104535
3.516923974977469,8.467064484884686
2.52659487802056,8.675613490353959
1.475271986340345,8.570596428483881
0.4960578870910933,8.62739212986491
-1.4742276667630891,8.650398689719331
-2.4213515863325745,8.46796226599357
-3.5070806310301785,8.85875257405157
-4.475125935157934,8.652410784911678
-5.594319369676916,8.461335696756848
-6.473583346761794,8.640508972074107
-7.466327090257286,8.755491347959142
-8.166081710262517,8.547245880866132
-9.379662877475809,8.722694389456215
-10.232739935659028,8.478213814675605
-11.390998850382495,8.493112215578924
-12.666063302528023,8.545762319550338
-13.737663701667316,8.67592424367431
-13.51696981176518,7.576898187812445
-13.415526535106265,6.386817846964763
-13.709645329845149,5.536370186873323
-13.42543030647223,4.358552052039237
-13.564021559278528,3.5657415147527707
-13.647031365974245,2.4753182470099593
-13.804161047304913,1.4479784327866798
-13.691632136431222,0.49034088479144416
-13.317038887493581,0.0
-12.252514952864615,0.0
-11.398085612288362,0.0
-10.43056813086638,0.0
-9.21351395790743,0.0
-8.405691803766658,0.0
-7.6457784792531,0.0
-6.497035162589106,0.0
-5.620811954856325,0.0
-4.602191061747236,0.0
-3.426496807833866,0.0
-2.4877570004728624,0.0
-1.5110986228484224,0.0
-0.5018690629185842,0.0
