"time: 6.93513, num_collisions: 21, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.966668854078053,0.0
2.0207212715387763,0.0
2.9960562758159868,0.0
4.006985351900106,0.0
4.97295434756908,0.0
6.055542609113286,0.0
6.932576006624829,0.0
7.973643402535484,0.0
8.95825536945785,0.0
9.667897381173844,0.0
9.587469230756168,0.505018808967481
9.424347355569186,1.4858598216712458
9.542312201307984,2.464109032504192
9.29241042186513,3.482778225054994
9.444877488898676,4.440104952419488
9.414047181016374,5.482762400455622
9.499666496075601,6.5152935460095245
9.873830885216819,7.593229735774558
9.263323481902145,8.705957367755346
8.671316913743892,8.227347082330928
7.513409883061893,8.413128960964356
6.366227980332697,8.219611746303341
5.584436686785965,8.603791874493849
4.523674903390864,8.50037661946912
3.5229026074999754,8.47105240309901
2.5442631788400702,8.658237681665957
1.4673205463709094,8.668009677502683
0.4987239162370397,8.614913576503389
-1.488576321571842,8.708396263164992
-2.4050692788360433,8.550678164768795
-3.4715871862926204,8.811506665651399
-4.530489823818056,8.640220117802722
-5.503867803026795,8.510914229141953
-6.469521902748266,8.6442037986795
-7.449028064769477,8.671392980206548
-8.17911489305601,8.569181109839201
-9.266257302155203,8.710454721920753
-10.26880820190979,8.460011147091523
-11.420129996595708,8.329407004039926
-12.708926996528888,8.493945365350289
-13.666708333410295,8.686008099865047
-13.661163171061157,7.587059597336081
-13.23614265382323,6.352527469369898
-13.68623247121829,5.568216726187521
-13.410394492817376,4.390783723103731
-13.618824330569813,3.5414111819965806
-13.444251315967186,2.4623798516622983
-13.739191247374691,1.4567139324276839
-13.94683588519955,0.4874403219865026
-13.261415287455213,0.0
-12.336657201995017,0.0
-11.426672047206177,0.0
-10.33166006501672,0.0
-9.365967076461677,0.0
-8.452066440753049,0.0
-7.736578679048801,0.0
-6.577530711494393,0.0
-5.595198384547325,0.0
-4.551261170879132,0.0
-3.449472145720952,0.0
-2.459478860405552,0.0
-1.5180607965512043,0.0
-0.5073176952599783,0.0
