"time: 6.921867, num_collisions: 11, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.9732485651266048,0.0
1.9825315744640017,0.0
2.9701463039617457,0.0
4.006279404454293,0.0
5.0635365378747315,0.0
6.02425987235551,0.0
7.010347992819209,0.0
8.001407801983166,0.0
9.10527517004712,0.0
9.692935368097546,0.0
9.34078936773508,0.5072678997263375
9.408335383265987,1.5024674610979811
9.428744665062883,2.4505982041878096
9.645030141880143,3.5066319377983897
9.565339725628524,4.482915446901834
9.380892873648207,5.440998166162756
9.449339659495124,6.340040939618785
9.728772305469397,7.498903556842913
9.233867917080973,8.64810063314647
8.511629044269155,8.540805221200777
7.544317895552467,8.547523201074474
6.48263144193826,8.277278572968944
5.502856241898076,8.61662788653352
4.466628881336673,8.378167591676293
3.514365589718124,8.435139291417658
2.546198064687725,8.558843539684668
1.476234027692187,8.620804685108984
0.49891745240795715,8.467468472835828
-1.470037380055923,8.674032591908805
-2.45311701927793,8.580735485976867
-3.475818784827363,8.76348023051065
-4.50391892931384,8.443350964981407
-5.459210472098257,8.582210307876608
-6.510296520788743,8.66313666197618
-7.52297418487515,8.644084993523816
-8.415630439388504,8.681774439710837
-9.397949309843343,8.656120975296988
-10.3443223142825,8.501951001620972
-11.406672166929797,8.28868941033425
-12.60992440994995,8.251572978514995
-13.551050831985034,8.611590383406012
-13.56529362002476,7.553571472891909
-13.631604400787324,6.547450533131499
-13.396663225629293,5.663354029493468
-13.36460613465871,4.421216152751761
-13.505141786376429,3.5345053625703855
-13.691951445202061,2.4757044215252284
-13.535468141208417,1.472301092708174
-13.60925253607885,0.5054609620959023
-13.452972330702716,0.0
-12.3540146782051,0.0
-11.536542430151915,0.0
-10.484506458283024,0.0
-9.556726217298442,0.0
-8.444747112672534,0.0
-7.39615365010088,0.0
-6.4914190567343155,0.0
-5.535039694745829,0.0
-4.587579635509785,0.0
-3.541963998616349,0.0
-2.4783714629150446,0.0
-1.5127386727297478,0.0
-0.48850372766137223,0.0
