"time: 7.013306, num_collisions: 38, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.9839572098673244,0.0
1.9917915425961943,0.0
2.9745518661316646,0.0
3.971880805981604,0.0
5.001866795179371,0.0
6.026167635615868,0.0
7.040392109054585,0.0
7.992174603435758,0.0
9.03429763104872,0.0
9.580101273687198,0.0
9.432979518853514,0.49745883581148714
9.469968001401346,1.4946682856767284
9.4808364267834,2.505091285646931
9.557927943848163,3.4921284083079467
9.446221580983785,4.565908310221411
9.487178046016552,5.495192815558664
9.558799931948835,6.508813519853347
9.519545686266618,7.483266463174099
9.53165089319629,8.560627127905914
8.558802683697524,8.5358593202359
7.559403702561056,8.443515306857227
6.504234159883207,8.481960004672958
5.531913049751428,8.50995307802293
4.526277138489795,8.429583683500255
3.525735500995374,8.546245209624136
2.4796439647787905,8.394721410731906
1.4936109235415331,8.546597923493954
0.4989097521884618,8.47132280680437
-1.4856746116782333,8.457388583482267
-2.500651040891851,8.46691426479076
-3.508821842310463,8.44163909760035
-4.47681237455844,8.552963476498931
-5.555006494766074,8.457068882641323
-6.515772842981336,8.468533656091576
-7.550022081186311,8.487118822974754
-8.447852671074225,8.475783367875561
-9.509072001546482,8.57270648595694
-10.564098232915907,8.474594594319901
-11.486521599794726,8.489280121147592
-12.426873628818377,8.515597281765231
-13.598824944529682,8.532676149114168
-13.481048285405867,7.4668873838205005
-13.544694706948361,6.524864727367009
-13.46687446471714,5.51844059036032
-13.309788035908733,4.491431185145776
-13.519676638404514,3.5202881989676893
-13.598766700773973,2.506529970456082
-13.512416714516009,1.5009054121834873
-13.350759367968854,0.5018339869832232
-13.495391838072871,0.0
-12.564431632903197,0.0
-11.54514258755821,0.0
-10.547445120680434,0.0
-9.449382227818464,0.0
-8.501494839442222,0.0
-7.531295392772794,0.0
-6.534133552891139,0.0
-5.492528941857993,0.0
-4.530300308395068,0.0
-3.4754051564958077,0.0
-2.486261496524844,0.0
-1.5013347148747858,0.0
-0.5020697528138983,0.0
