"time: 6.85347, num_collisions: 20, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.9778101376980666,0.0
2.002653731853043,0.0
3.00165337446534,0.0
4.0140339867325965,0.0
5.034120147563399,0.0
6.008926140341055,0.0
6.989468797105258,0.0
7.922674746802227,0.0
9.00091622914852,0.0
9.736465550476902,0.0
9.508921859212611,0.5032894020950457
9.52973271310195,1.498763477482182
9.451955846659516,2.47639386831462
9.336403636940426,3.5419170954605463
9.549398465221353,4.4989804194441
9.518958656714005,5.4874802583196844
9.418127602482114,6.435227955399148
9.671394425890126,7.650109593888158
9.395059175537794,8.661062695026137
8.57315450952616,8.4217935850592
7.557504184794703,8.504039906448824
6.309549588448191,8.28499344429015
5.543271789946499,8.532738295874582
4.520737944082541,8.370080402697338
3.502831480675788,8.461280087060617
2.5396510752948998,8.714065924813218
1.4613892359391105,8.54902787969901
0.5003158021258725,8.579014025772192
-1.494812192857245,8.627552143415848
-2.4609878299985612,8.478121549018347
-3.515040575591478,8.67788383683184
-4.462034702064303,8.530398769631612
-5.446030811278633,8.478965723281249
-6.503584446611891,8.644177607821847
-7.518375148954334,8.734494611556055
-8.130930324859207,8.64174629051305
-9.201112875452012,8.716701302531343
-10.451379175032669,8.516132720875927
-11.362590164474959,8.40145661551241
-12.646933290850152,8.552540695366037
-13.575727967421944,8.562387492579816
-13.584477295884732,7.519526244696607
-13.41764699869121,6.445903139894561
-13.54327262490288,5.552481921762956
-13.457637814231324,4.441176464982588
-13.504183430976093,3.547835885996
-13.431962435612053,2.461386167775354
-13.525743918332223,1.4774744700553686
-13.712123951638768,0.49768678060746857
-13.588525925667499,0.0
-12.369698146496148,0.0
-11.491364132227583,0.0
-10.515724349409108,0.0
-9.368004777328263,0.0
-8.443401025024027,0.0
-7.560968117781688,0.0
-6.558334076760626,0.0
-5.606641071241722,0.0
-4.522705430951511,0.0
-3.5087881238101026,0.0
-2.4397354174252124,0.0
-1.5035170898663024,0.0
-0.4981566250970011,0.0
