"time: 6.968589, num_collisions: 18, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.968838274415296,0.0
1.9943008198432084,0.0
2.9713703124523922,0.0
3.9731186582168556,0.0
5.0209289624828735,0.0
5.967653623099562,0.0
6.903977856676021,0.0
7.98768061321694,0.0
8.94333485298072,0.0
9.711057864539782,0.0
9.49308352716466,0.5091898143815367
9.501666565020722,1.4923245284477449
9.523750303209182,2.4956700277870207
9.482070857276979,3.5099421872137175
9.64246129642089,4.547468492073142
9.507095402146222,5.437877270719278
9.416234259490286,6.4782541412101065
9.59663545747865,7.570769197672588
9.228392526351735,8.505869812767473
8.627171974647112,8.440840926268125
7.490615716572141,8.522869032368154
6.510065775283702,8.421485436308398
5.4906045652161035,8.387497176153863
4.518578438515357,8.510106355057385
3.501817487769622,8.499563721629865
2.5246699142161835,8.53294318036535
1.4947409582695637,8.428507960095029
0.5030592834304793,8.476260619147553
-1.5001133775895046,8.620005128908875
-2.4843198825404462,8.53034468953874
-3.437370087564287,8.478252490958457
-4.463701464972303,8.49558122481705
-5.486223814822056,8.369633142527029
-6.494900201081644,8.573194987798532
-7.521693997269938,8.466054720071906
-8.492312152132886,8.624172368159106
-9.541261330490881,8.478281950292203
-10.49311491613931,8.538123080987303
-11.470638040048199,8.593915418089408
-12.561981487531684,8.457089039042913
-13.54718486739216,8.581579061881527
-13.560193962805076,7.421690088677306
-13.56610492709226,6.507243299841514
-13.532670606422089,5.624859724606541
-13.385926994440213,4.542254871627132
-13.4451930195548,3.563033278900653
-13.491337163376338,2.454461596761817
-13.537435521469869,1.4867484021742825
-13.494068683809905,0.506016810149561
-13.539765686032698,0.0
-12.594629702341454,0.0
-11.491988464734847,0.0
-10.508723273712198,0.0
-9.430551337999912,0.0
-8.526848697074843,0.0
-7.5546535827847805,0.0
-6.4552839286528005,0.0
-5.654913071987298,0.0
-4.433968512946292,0.0
-3.5109783967991968,0.0
-2.4788423064522624,0.0
-1.4908550911502594,0.0
-0.49995394533230847,0.0
