"time: 6.957256, num_collisions: 29, num_errors: 0"
"x_m, y_m"
0.0,0.0
0.9828494489334648,0.0
1.9848667689018578,0.0
2.9551714231983697,0.0
4.002442852417541,0.0
5.005568665017677,0.0
5.980021711814249,0.0
6.929244323636521,0.0
7.982989611900445,0.0
9.024406274528186,0.0
9.65224725150371,0.0
9.487689087140165,0.5037342011543626
9.458646027840047,1.5123011527701848
9.410580684493377,2.502866950059879
9.5028183134351,3.5192306936560978
9.489247175201905,4.53168534560996
9.532468517114548,5.47985672604139
9.433380393631252,6.43660730107076
9.588205563913395,7.502621826746309
9.371302422706822,8.536873614261062
8.55282028751043,8.523986546918943
7.513409783044003,8.518307501700018
6.459165620013873,8.411833166378372
5.490108701308629,8.484708152229322
4.5409815721400815,8.551087139048983
3.5313373035180526,8.409718872101626
2.5265194643532407,8.560687491898989
1.5059877314850434,8.363084647415953
0.5013727216081447,8.594705446198628
-1.4982887002683607,8.51288322244581
-2.4888035472875667,8.538670173968807
-3.4947923116377675,8.528037646786865
-4.485550348848622,8.42064643828272
-5.472237482122287,8.404833222724287
-6.486083013448128,8.502493465929074
-7.541209084160091,8.52725542115845
-8.473951124140624,8.58046408042424
-9.506767927992627,8.505976028861447
-10.488913948842068,8.486740377161865
-11.425485186129944,8.463358098262267
-12.586758181270339,8.53973998473494
-13.508777988739402,8.53516233558202
-13.54297738867021,7.433795351931811
-13.51812713670696,6.563446862181891
-13.3098766399336,5.510237097063732
-13.47581013722176,4.510744134918847
-13.383736264650826,3.5206452090460667
-13.48397563409477,2.4582869626284487
-13.522338861389473,1.4931951897636984
-13.508868878729803,0.506139763862084
-13.699001644257596,0.0
-12.51905497196069,0.0
-11.451751766962257,0.0
-10.491521227309073,0.0
-9.47717935374012,0.0
-8.429909085873508,0.0
-7.576966289434055,0.0
-6.506341938804123,0.0
-5.571090325749089,0.0
-4.535542738519853,0.0
-3.496629814840654,0.0
-2.4762190504324852,0.0
-1.4990256154520893,0.0
-0.49829142983957225,0.0
